3545209;SALTO;SP;2644;3160;1521;0;331;213;544
3523909;ITU;SP;3389;4238;2428;76;742;701;1519
3540606;PORTO FELIZ;SP;1285;1413;688;0;179;116;295
3548807;SAO CAETANO DO SUL;SP;3686;3368;1963;0;0;8;8
3525904;JUNDIAI;SP;9675;10460;5685;560;573;421;1554
3548500;SANTOS;SP;10889;9279;5460;571;503;358;1432
3513504;CUBATAO;SP;2672;3191;1787;3;572;237;812
3547809;SANTO ANDRE;SP;14800;16123;9193;308;553;262;1123
3549102;SAO JOAO DA BOA VISTA;SP;2448;2033;1135;9;144;122;275
3518701;GUARUJA;SP;5677;8326;4556;0;0;22;22
3510807;CASA BRANCA;SP;687;529;365;0;0;0;0
3508702;CACONDE;SP;303;352;235;0;0;36;36
3515186;ESPIRITO SANTO DO PINHAL;SP;860;899;472;0;10;13;23
3529401;MAUA;SP;8149;10462;5896;0;2;180;182
3549706;SAO JOSE DO RIO PARDO;SP;1193;1293;814;35;149;238;422
3530508;MOCOCA;SP;1572;1569;833;3;88;53;144
3506359;BERTIOGA;SP;1950;1925;1018;0;728;288;1016
3529302;MATAO;SP;1767;1945;999;0;28;37;65
3544301;ROSEIRA;SP;314;327;171;63;21;28;112
3527207;LORENA;SP;1371;2111;1185;0;96;48;144
3513603;CUNHA;SP;188;330;269;3;100;182;285
3505500;BARRETOS;SP;3583;2799;1650;7;39;49;95
3556404;VARGEM GRANDE DO SUL;SP;665;945;508;0;53;39;92
3550803;SAO SEBASTIAO DA GRAMA;SP;112;245;137;14;128;69;211
3553302;TAMBAU;SP;499;610;292;1;16;15;32
3513801;DIADEMA;SP;8129;10377;5932;3;10;25;38
3523107;ITAQUAQUECETUBA;SP;5691;9700;5643;1;1553;1007;2561
3539806;POA;SP;1536;3441;1777;6;52;24;82
3540853;PRACINHA;SP;37;35;22;0;2;1;3
3514403;DRACENA;SP;1175;924;553;0;34;26;60
3501608;AMERICANA;SP;5474;5214;2734;85;564;315;964
3519709;IBIUNA;SP;1257;2156;1220;14;862;537;1413
3503208;ARARAQUARA;SP;6966;5525;2831;249;238;407;894
3501152;ALUMINIO;SP;373;496;280;51;188;80;319
3545803;SANTA BARBARA D´OESTE;SP;3851;4401;2304;18;24;150;192
3550605;SAO ROQUE;SP;2034;2164;1196;12;429;358;799
3528403;MAIRINQUE;SP;1082;1424;760;176;330;287;793
3502754;ARACARIGUAMA;SP;485;689;346;28;88;94;210
3556453;VARGEM GRANDE PAULISTA;SP;1023;1558;822;0;70;96;166
3534807;OURO VERDE;SP;128;216;149;62;148;12;222
3521606;IRAPURU;SP;80;111;72;0;3;5;8
3516002;FLORIDA PAULISTA;SP;157;225;140;0;16;12;28
3533403;NOVA ODESSA;SP;1350;1359;753;0;78;71;149
3518404;GUARATINGUETA;SP;1945;2767;1655;0;30;28;58
3502507;APARECIDA;SP;801;918;505;0;0;22;22
3513405;CRUZEIRO;SP;907;1854;1189;7;97;59;163
3527405;LUCELIA;SP;360;387;201;88;141;45;274
3526001;JUNQUEIROPOLIS;SP;547;470;290;0;85;94;179
3552205;SOROCABA;SP;16262;17148;8976;7;134;583;724
3552502;SUZANO;SP;6435;8765;4850;42;1572;504;2118
3515707;FERRAZ DE VASCONCELOS;SP;4119;4215;2495;0;0;5;5
3523602;ITIRAPINA;SP;238;359;160;0;76;49;125
3548906;SAO CARLOS;SP;6640;5450;3250;73;202;358;633
3510005;CANDIDO MOTA;SP;757;706;397;0;16;8;24
3553955;TARUMA;SP;530;407;201;0;0;2;2
3522208;ITAPECERICA DA SERRA;SP;2930;4925;2835;3;150;290;443
3519303;IBATE;SP;791;953;461;0;17;8;25
3535507;PARAGUACU PAULISTA;SP;1299;1141;564;0;98;47;145
3513306;CRUZALIA;SP;69;26;24;20;11;10;41
3504008;ASSIS;SP;2685;2393;1245;1;95;97;193
3549953;SAO LOURENCO DA SERRA;SP;276;396;192;0;183;128;311
3509700;CAMPOS DO JORDAO;SP;1572;1338;702;9;38;25;72
3516101;FLORINIA;SP;108;70;33;3;8;4;15
3543253;RIBEIRAO GRANDE;SP;74;230;131;29;128;61;218
3548708;SAO BERNARDO DO CAMPO;SP;20384;20879;10840;543;1888;1391;3822
3532157;NANTES;SP;89;57;40;1;3;3;7
3549904;SAO JOSE DOS CAMPOS;SP;18056;18651;9380;0;10;635;645
3555406;UBATUBA;SP;2694;2457;1286;0;129;167;296
3509502;CAMPINAS;SP;29571;27311;14354;720;1832;844;3396
3546504;SANTA ERNESTINA;SP;115;128;59;5;16;4;25
3543402;RIBEIRAO PRETO;SP;15999;14810;8509;66;250;118;434
3551405;SERRA AZUL;SP;169;272;128;2;10;9;21
3551504;SERRANA;SP;1408;1197;614;0;106;23;129
3501004;ALTINOPOLIS;SP;374;400;200;26;81;53;160
3513108;CRAVINHOS;SP;632;770;450;56;376;30;462
3547601;SANTA ROSA DE VITERBO;SP;477;564;338;1;18;38;57
3505906;BATATAIS;SP;1030;1378;830;1;24;84;109
3509403;CAJURU;SP;505;586;338;0;45;37;82
3550902;SAO SIMAO;SP;305;308;234;0;21;25;46
3507803;BRODOWSKI;SP;498;601;324;6;17;15;38
3514304;DOURADO;SP;114;183;99;2;14;7;23
3542909;RIBEIRAO BONITO;SP;225;324;170;4;19;14;37
3545407;SALTO GRANDE;SP;211;212;128;12;63;82;157
3528007;MACATUBA;SP;468;415;245;8;9;5;22
3546405;SANTA CRUZ DO RIO PARDO;SP;1149;1121;641;23;105;64;192
3522901;ITAPUI;SP;437;336;238;13;112;75;200
3516200;FRANCA;SP;7635;8670;4245;0;113;65;178
3520905;IPAUCU;SP;248;344;205;144;226;79;449
3513207;CRISTAIS PAULISTA;SP;196;219;117;11;50;31;92
3537008;PEDREGULHO;SP;326;368;191;4;57;39;100
3536307;PATROCINIO PAULISTA;SP;223;390;183;0;10;26;36
3506102;BEBEDOURO;SP;2235;1702;920;41;48;125;214
3518602;GUARIBA;SP;598;1030;514;2;18;10;30
3534708;OURINHOS;SP;1671;2633;1426;18;250;314;582
3557204;CHAVANTES;SP;211;342;192;0;11;4;15
3515194;ESPIRITO SANTO DO TURVO;SP;115;117;85;2;17;7;26
3556503;VARZEA PAULISTA;SP;1592;2791;1341;1;62;87;150
3523404;ITATIBA;SP;2694;3080;1411;5;342;208;555
3507001;BOITUVA;SP;1044;1628;857;0;224;144;368
3508405;CABREUVA;SP;1206;1410;736;0;214;144;358
3521002;IPERO;SP;647;845;458;0;82;72;154
3511508;CERQUILHO;SP;1203;1056;654;6;66;119;191
3554508;TIETE;SP;1171;962;511;0;73;74;147
3502804;ARACATUBA;SP;5968;5917;2371;3;87;235;325
3542602;REGISTRO;SP;1401;1753;855;17;190;169;376
3552403;SUMARE;SP;6189;7193;3716;0;10;2;12
3519071;HORTOLANDIA;SP;6138;6214;3453;0;1;1;2
3536505;PAULINIA;SP;4152;2763;1439;29;1054;516;1599
3535101;PALMARES PAULISTA;SP;202;253;136;1;3;2;6
3545605;SANTA ADELIA;SP;196;313;163;5;9;2;16
3520509;INDAIATUBA;SP;8003;6210;3175;0;186;125;311
3514106;DOIS CORREGOS;SP;376;656;358;33;186;172;391
3506805;BOCAINA;SP;233;326;154;28;129;48;205
3536703;PEDERNEIRAS;SP;865;1218;652;3;121;103;227
3519501;IBIRAREMA;SP;152;192;74;0;6;2;8
3527108;LINS;SP;1967;1828;1199;6;211;202;419
3509809;CAMPOS NOVOS PAULISTA;SP;109;114;62;2;14;15;31
3517000;GETULINA;SP;121;209;124;27;60;42;129
3505203;BARIRI;SP;692;796;420;0;39;98;137
3541604;PROMISSAO;SP;348;960;584;6;128;226;360
3508801;CAFELANDIA;SP;202;448;274;11;93;126;230
3517208;GUAICARA;SP;203;288;193;0;20;73;93
3511102;CATANDUVA;SP;2570;2641;1645;0;3;313;316
3533502;NOVO HORIZONTE;SP;744;908;519;149;170;83;402
3513009;COTIA;SP;4560;7458;4427;1;510;532;1043
3510609;CARAPICUIBA;SP;6311;9527;6788;0;4;30;34
3555000;TUPA;SP;1237;1415;762;2;50;33;85
3527306;LOUVEIRA;SP;1375;1423;670;231;352;222;805
3530607;MOGI DAS CRUZES;SP;11266;11723;6935;11;909;983;1903
3538808;PIRAJU;SP;882;700;384;2;108;72;182
3531803;MONTE MOR;SP;1564;1988;934;2;522;349;873
3530904;MOMBUCA;SP;88;126;68;0;18;8;26
3510401;CAPIVARI;SP;1030;1404;709;0;333;170;503
3514908;ELIAS FAUSTO;SP;326;454;248;0;64;49;113
3538105;PINDORAMA;SP;218;297;147;7;38;30;75
3500303;AGUAI;SP;633;867;426;1;72;40;113
3524303;JABOTICABAL;SP;1617;1641;892;1;33;33;67
3553203;TAIUVA;SP;74;127;53;1;46;32;79
3531308;MONTE ALTO;SP;996;1058;560;56;165;154;375
3525300;JAU;SP;2433;2939;1651;52;242;221;515
3505302;BARRA BONITA;SP;662;695;399;159;325;108;592
3550506;SAO PEDRO DO TURVO;SP;156;193;90;8;33;22;63
3506300;BERNARDINO DE CAMPOS;SP;248;260;119;0;105;12;117
3541406;PRESIDENTE PRUDENTE;SP;6139;5120;2712;5;215;167;387
3550407;SAO PEDRO;SP;870;922;453;3;97;62;162
3538709;PIRACICABA;SP;12766;10291;5189;0;210;289;499
3529203;MARTINOPOLIS;SP;604;562;332;0;49;38;87
3539202;PIRAPOZINHO;SP;667;621;331;0;11;8;19
3501301;ALVARES MACHADO;SP;483;664;369;0;125;29;154
3542404;REGENTE FEIJO;SP;548;469;258;3;25;10;38
3543907;RIO CLARO;SP;4752;4659;2550;186;365;431;982
3526902;LIMEIRA;SP;6888;6635;3540;64;217;166;447
3512803;COSMOPOLIS;SP;1023;1412;806;0;47;103;150
3522109;ITANHAEM;SP;2870;3050;1667;0;32;35;67
3531100;MONGAGUA;SP;974;1527;879;0;22;158;180
3551009;SAO VICENTE;SP;5988;8666;4966;5;21;104;130
3534302;ORLANDIA;SP;1092;946;506;9;4;3;16
3520103;IGARAPAVA;SP;628;663;316;3;9;30;42
3549805;SAO JOSE DO RIO PRETO;SP;12686;10587;5458;662;1118;525;2305
3533007;NOVA GRANADA;SP;367;499;236;16;53;52;121
3504602;BADY BASSITT;SP;370;492;252;0;34;25;59
3549409;SAO JOAQUIM DA BARRA;SP;1078;1150;608;86;81;17;184
3541000;PRAIA GRANDE;SP;10605;8909;4781;0;5;5;10
3554102;TAUBATE;SP;7008;7981;4410;82;259;289;630
3512407;CORDEIROPOLIS;SP;629;662;311;16;44;73;133
3503802;ARTUR NOGUEIRA;SP;1094;1306;775;0;101;111;212
3531902;MORRO AGUDO;SP;615;797;439;0;16;60;76
3507605;BRAGANCA PAULISTA;SP;3587;4129;2144;5;447;260;712
3504107;ATIBAIA;SP;3752;4209;2067;7;173;118;298
3507100;BOM JESUS DO PERDOES;SP;605;601;318;35;71;92;198
3552106;SOCORRO;SP;803;853;463;1;214;155;370
3556354;VARGEM;SP;128;212;85;0;77;14;91
3532009;MORUNGABA;SP;204;331;171;0;112;33;145
3542206;RANCHARIA;SP;737;754;404;4;203;87;294
3542008;QUINTANA;SP;225;178;81;14;41;31;86
3541703;QUATA;SP;349;375;176;0;12;3;15
3538600;PIRACAIA;SP;583;623;399;0;153;112;265
3543808;RINOPOLIS;SP;112;199;134;4;166;105;275
3519006;HERCULANDIA;SP;126;209;96;4;17;9;30
3505807;BASTOS;SP;452;532;271;48;200;73;321
3536000;PARAPUA;SP;100;252;126;0;15;13;28
3532827;NOVA CAMPINA;SP;169;250;127;17;29;34;80
3530706;MOGI-GUACU;SP;2541;3791;2034;54;430;374;858
3536802;PEDRA BELA;SP;54;137;62;3;80;43;126
3545159;SALTINHO;SP;152;222;98;0;33;29;62
3552908;TACIBA;SP;204;172;82;0;16;11;27
3506003;BAURU;SP;8277;9152;4754;0;0;294;294
3530805;MOGI-MIRIM;SP;2083;2431;986;0;168;149;317
3527009;LINDOIA;SP;152;173;75;0;0;2;2
3501905;AMPARO;SP;1547;1704;847;13;112;151;276
3538907;PIRAJUI;SP;264;448;266;0;1;5;6
3551603;SERRA NEGRA;SP;755;636;333;3;78;82;163
3548005;SANTO ANTONIO DE POSSE;SP;453;587;303;37;174;54;265
3522604;ITAPIRA;SP;1631;1572;973;20;81;82;183
3519055;HOLAMBRA;SP;512;447;226;10;115;93;218
3526803;LENCOIS PAULISTA;SP;1812;1670;874;9;31;38;78
3500709;AGUDOS;SP;1001;1057;531;6;36;23;65
3539400;PIRATININGA;SP;196;312;176;8;172;107;287
3532405;NAZARE PAULISTA;SP;349;422;222;66;225;202;493
3546306;SANTA CRUZ DAS PALMEIRAS;SP;484;709;392;3;20;18;41
3555356;UBARANA;SP;129;170;83;3;7;6;16
3524501;JACI;SP;185;176;88;0;14;9;23
3529500;MENDONCA;SP;160;122;71;0;5;6;11
3521507;IRAPUA;SP;162;190;106;6;15;8;29
3530300;MIRASSOL;SP;1222;1402;747;0;5;25;30
3525706;JOSE BONIFACIO;SP;673;896;530;0;145;151;296
3556206;VALINHOS;SP;2644;2722;1577;0;177;141;318
3556701;VINHEDO;SP;2327;2016;979;0;0;0;0
3509601;CAMPO LIMPO PAULISTA;SP;1291;2387;1275;0;438;217;655
3525201;JARINU;SP;778;964;644;0;299;277;576
3524006;ITUPEVA;SP;1302;1836;976;0;248;156;404
3545001;SALESOPOLIS;SP;109;399;249;0;174;150;324
3535408;PANORAMA;SP;350;411;242;0;17;6;23
3538501;PIQUETE;SP;176;282;156;4;20;11;35
3540754;POTIM;SP;296;479;249;0;60;3;63
3546900;SANTA LUCIA;SP;171;206;103;61;114;28;203
3508603;CACHOEIRA PAULISTA;SP;609;879;451;4;80;37;121
3541901;QUELUZ;SP;140;230;145;0;42;26;68
3534906;PACAEMBU;SP;193;245;114;0;46;6;52
3545100;SALMOURAO;SP;85;107;53;0;11;5;16
3534609;OSVALDO CRUZ;SP;633;723;364;0;23;10;33
3543303;RIBEIRAO PIRES;SP;2388;2640;1560;1;233;363;597
3500105;ADAMANTINA;SP;696;706;346;0;233;35;268
3536406;PAULICEIA;SP;199;224;120;0;66;42;108
3533908;OLIMPIA;SP;1500;1390;800;0;44;33;77
3504909;BANANAL;SP;78;196;110;36;80;31;147
3557105;VOTUPORANGA;SP;2215;2077;1122;1;49;66;116
3524709;JAGUARIUNA;SP;1465;1328;769;105;248;187;540
3519600;IBITINGA;SP;1166;1348;790;2;156;151;309
3513702;DESCALVADO;SP;712;780;353;0;0;31;31
3528809;MARACAI;SP;244;321;173;0;14;14;28
3535309;PALMITAL;SP;537;452;341;0;25;33;58
3528858;MARAPOAMA;SP;84;56;34;8;6;7;21
3544004;RIO DAS PEDRAS;SP;520;840;410;17;63;22;102
3529807;MINEIROS DO TIETE;SP;229;287;154;52;88;6;146
3507308;BORACEIA;SP;125;126;81;3;7;6;16
3540903;PRADOPOLIS;SP;438;437;221;15;59;60;134
3531506;MONTE AZUL PAULISTA;SP;407;364;216;3;21;12;36
3510153;CANITAR;SP;107;137;70;5;9;0;14
3542701;RESTINGA;SP;202;230;106;0;47;29;76
3543105;RIBEIRAO CORRENTE;SP;154;136;74;7;30;11;48
3549508;SAO JOSE DA BELA VISTA;SP;187;200;109;7;16;6;29
3507902;BROTAS;SP;405;501;322;0;96;46;142
3543204;RIBEIRAO DO SUL;SP;95;109;76;0;19;24;43
3522406;ITAPEVA;SP;2710;2610;1315;13;465;248;726
3518107;GUARANTA;SP;80;160;124;5;42;32;79
3520004;IGARACU DO TIETE;SP;529;537;331;301;233;84;618
3544103;RIO GRANDE DA SERRA;SP;817;1181;573;0;0;219;219
3522000;ITAJU;SP;95;79;43;4;12;5;21
3509304;CAJOBI;SP;256;213;112;2;8;5;15
3511201;CATIGUA;SP;125;180;87;51;91;49;191
3552601;TABAPUA;SP;237;276;123;18;62;32;112
3521903;ITAJOBI;SP;320;356;183;162;203;108;473
3553609;TAPIRATIBA;SP;360;416;133;2;0;0;2
3529708;MIGUELOPOLIS;SP;274;458;263;0;9;6;15
3544905;SALES OLIVEIRA;SP;197;239;134;29;21;13;63
3554003;TATUI;SP;1958;3056;1686;0;0;260;260
3521101;IPEUNA;SP;183;205;103;0;131;62;193
3522307;ITAPETININGA;SP;3460;4016;2108;0;214;239;453
3546702;SANTA GERTRUDES;SP;579;686;353;113;28;11;152
3517703;GUARA;SP;406;450;269;0;8;28;36
3533601;NUPORANGA;SP;200;172;94;0;6;5;11
3521408;IRACEMAPOLIS;SP;700;479;303;0;17;23;40
3502200;ANGATUBA;SP;515;598;351;47;383;236;666
3534401;OSASCO;SP;17629;17550;10223;0;335;351;686
3538006;PINDAMONHANGABA;SP;2496;4126;2119;1;201;141;343
3500204;ADOLFO;SP;94;123;46;0;0;4;4
3556008;URUPES;SP;284;288;158;0;13;12;25
3544806;SALES;SP;94;135;69;0;12;8;20
3553401;TANABI;SP;476;631;328;0;51;43;94
3531407;MONTE APRAZIVEL;SP;395;493;370;0;0;42;42
3539608;PLANALTO;SP;82;138;63;0;19;3;22
3524402;JACAREI;SP;5050;5992;3381;184;455;346;985
3537107;PEDREIRA;SP;1065;1022;488;0;13;40;53
3500501;AGUAS DE LINDOIA;SP;490;560;203;0;12;35;47
3514502;DUARTINA;SP;222;280;134;34;74;37;145
3512209;CONCHAL;SP;717;809;392;0;31;31;62
3529005;MARILIA;SP;5832;5830;2907;242;855;256;1353
3534104;ORIENTE;SP;81;132;68;0;9;9;18
3540002;POMPEIA;SP;456;530;296;241;318;143;702
3516705;GARCA;SP;760;1065;537;0;70;42;112
3532504;NEVES PAULISTA;SP;141;173;86;17;40;13;70
3532801;NOVA ALIANCA;SP;192;158;79;5;11;8;24
3556602;VERA CRUZ;SP;185;239;98;1;27;20;48
3534500;OSCAR BRESSANE;SP;66;49;35;0;7;2;9
3514700;ECHAPORA;SP;139;158;99;8;22;16;46
3532702;NIPOA;SP;67;140;75;0;15;7;22
3525805;JULIO MESQUITA;SP;89;125;67;0;10;4;14
3533700;OCAUCU;SP;126;123;63;11;23;20;54
3540200;PONTAL;SP;915;975;569;4;6;13;23
3525102;JARDINOPOLIS;SP;1135;1152;596;0;50;51;101
3505609;BARRINHA;SP;486;900;473;0;0;4;4
3556800;VIRADOURO;SP;447;485;263;0;0;8;8
3551702;SERTAOZINHO;SP;3015;3224;1839;18;203;210;431
3510203;CAPAO BONITO;SP;881;1408;701;28;126;84;238
3539509;PITANGUEIRAS;SP;719;908;445;0;24;12;36
3501707;AMERICO BRASILIENSE;SP;1156;989;455;7;59;187;253
3554755;TRABIJU;SP;44;36;20;0;0;0;0
3551900;SEVERINIA;SP;284;359;178;0;15;8;23
3513900;DIVINOLANDIA;SP;142;264;155;7;57;42;106
3555109;TUPI PAULISTA;SP;249;274;153;0;17;17;34
3532058;MOTUCA;SP;91;99;44;4;19;9;32
3552007;SILVEIRAS;SP;65;141;89;15;62;47;124
3517406;GUAIRA;SP;832;1000;550;0;0;22;22
3527900;LUTECIA;SP;72;78;39;0;10;4;14
3537156;PEDRINHAS PAULISTA;SP;99;69;33;0;0;7;7
3526209;JUQUITIBA;SP;439;926;513;16;552;268;836
3515103;EMBU-GUACU;SP;1510;2147;1203;0;234;307;541
3547908;SANTO ANTONIO DA ALEGRIA;SP;104;166;75;0;35;15;50
3512704;CORUMBATAI;SP;73;128;75;0;35;31;66
3527603;LUIS ANTONIO;SP;340;338;187;10;16;8;34
3522703;ITAPOLIS;SP;860;953;561;4;57;48;109
3514007;DOBRADA;SP;211;244;123;1;5;37;43
3503703;ARIRANHA;SP;175;195;88;9;13;7;29
3523701;ITIRAPUA;SP;112;187;104;1;19;11;31
3554904;TRES FRONTEIRAS;SP;123;140;74;0;0;3;3
3518859;GUATAPARA;SP;196;186;115;12;26;20;58
3533254;NOVAIS;SP;147;116;65;1;7;6;14
3516408;FRANCO DA ROCHA;SP;3914;4303;2175;0;133;195;328
3506607;BIRITIBA-MIRIM;SP;349;817;424;31;268;122;421
3553807;TAQUARITUBA;SP;760;595;370;1;88;80;169
3517307;GUAIMBE;SP;83;167;102;2;26;25;53
3537602;PERUIBE;SP;1359;1964;1098;0;192;117;309
3530409;MIRASSOLANDIA;SP;139;90;57;0;32;8;40
3511300;CEDRAL;SP;201;184;114;25;70;63;158
3556305;VALPARAISO;SP;571;617;322;0;18;60;78
3518206;GUARARAPES;SP;878;769;396;0;32;62;94
3539301;PIRASSUNUNGA;SP;1371;1626;966;7;277;103;387
3503307;ARARAS;SP;4783;4162;1544;87;249;95;431
3540705;PORTO FERREIRA;SP;998;1316;642;0;269;111;380
3526704;LEME;SP;2733;2328;1341;22;55;82;159
