3154309;RESPLENDOR;MG;30;228;232;2;45;47;94
3171808;VIRGINOPOLIS;MG;34;175;194;1;53;55;109
3203346;MARECHAL FLORIANO;ES;114;232;227;3;105;118;226
3301900;ITABORAI;RJ;306;2533;3243;2;177;407;586
3305109;SAO JOAO DE MERITI;RJ;639;4804;5710;0;47;82;129
3303203;NILOPOLIS;RJ;397;1718;2007;0;48;73;121
3304144;QUEIMADOS;RJ;176;1712;2453;0;225;418;643
3304904;SAO GONCALO;RJ;1672;7416;9762;22;394;1128;1544
3300456;BELFORD ROXO;RJ;680;4149;6117;1;238;344;583
3301702;DUQUE DE CAXIAS;RJ;1580;8746;11769;64;388;355;807
3305000;SAO JOAO DA BARRA;RJ;391;538;618;38;81;159;278
3305505;SAQUAREMA;RJ;451;977;1088;17;134;141;292
3138401;LEOPOLDINA;MG;283;579;713;55;130;227;412
3161403;SAO FRANCISCO DO GLORIA;MG;7;65;70;1;22;19;42
3128907;GUIMARANIA;MG;18;74;90;2;33;25;60
3153004;PRATINHA;MG;14;35;46;0;12;25;37
3162203;SAO JOAO BATISTA DO GLORIA;MG;51;89;85;30;17;19;66
3166907;SERRANIA;MG;45;94;99;0;8;0;8
3302205;ITAPERUNA;RJ;462;1111;1332;21;61;124;206
3152501;POUSO ALEGRE;MG;892;1740;1963;0;97;233;330
3145901;OURO BRANCO;MG;246;535;596;1;50;90;141
3114303;CARMO DO PARANAIBA;MG;145;358;417;2;28;55;85
3164209;SAO ROMAO;MG;3;105;138;0;5;12;17
3120508;CRISTINA;MG;36;139;121;36;42;47;125
3133808;ITAUNA;MG;322;982;1235;2;70;78;150
3116704;COIMBRA;MG;42;82;125;7;50;87;144
3138625;LIMEIRA DO OESTE;MG;32;79;104;0;15;22;37
3118700;COQUEIRAL;MG;22;125;145;0;95;33;128
3131703;ITABIRA;MG;510;1332;1545;7;279;230;516
3105103;BAMBUI;MG;95;245;290;9;69;36;114
3158953;SANTANA DO PARAISO;MG;75;335;393;11;48;53;112
3153202;PRESIDENTE JUSCELINO;MG;24;47;54;5;36;43;84
3142254;MIRAVANIA;MG;35;78;71;7;25;30;62
3151503;PIUMHI;MG;217;441;452;0;161;229;390
3159704;SANTA ROSA DA SERRA;MG;30;65;79;9;47;37;93
3150109;PIAU;MG;0;27;39;0;27;38;65
3134707;JACINTO;MG;47;151;194;0;49;89;138
3117207;CONCEICAO DAS PEDRAS;MG;2;25;31;1;15;24;40
3168606;TEOFILO OTONI;MG;575;1706;2332;7;166;274;447
3153400;PRESIDENTE OLEGARIO;MG;69;275;286;2;64;80;146
3136207;JOAO MONLEVADE;MG;286;773;1008;118;386;379;883
3141306;MEDEIROS;MG;22;55;72;2;26;23;51
3162005;SAO GONCALO DO SAPUCAI;MG;138;364;388;8;74;80;162
3113206;CARANDAI;MG;20;300;305;5;175;79;259
3303906;PETROPOLIS;RJ;1688;3590;3946;39;316;339;694
3302858;MESQUITA;RJ;473;1525;2068;10;27;53;90
